Product Name,Grade,Generic Polymer Type,Generic Polymer Symbol,Polymer Code,Tensile Strength at Yield,Melting Temperature,Flexural Modulus,Flexural Strength,Tensile Modulus,Glass Transition Temperature,Melt Mass-Flow Rate (MFR)
VINPOL™,LD07515,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,7.5
VINPOL™,LH01019 - BP,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.0
Unilex™,UP 0140,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,51.0
Unilex™,UP 0200,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,
PAXOTHENE®,NA208,"Polyethylene, Low Density",LDPE,PE-LD,9.32,,,,,,26.0
PAXOTHENE®,NA248,"Polyethylene, Low Density",LDPE,PE-LD,7.85,,,,,,48.0
LINATHENE®,LL110,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.0
Lutene®,LB7000,"Polyethylene, Low Density",LDPE,PE-LD,8.8,106.0,,,,,7.3
Lutene®,LB9000G,"Polyethylene, Low Density",LDPE,PE-LD,8.8,106.0,,,,,9.2
Lotte,U8835H,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,16.0
Lotte,UF313,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.1
Lotte,UF317,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.1
Lotte,UF914,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.2
Lotte,UL614,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,10.3,,343.0,,,,10.0
Lotte,UL911A,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.2
Lotte,UL914A,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.5
Lotte,UR744,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,15.2,,628.0,,,,6.0
ADPOLY,EM-400,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,12.7,120.0,431.0,,,,3.0
ADPOLY,TU-300T,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,6.86,121.0,118.0,,,,3.0
KPOL-LDPE,LD K-30/918,"Polyethylene, Low Density",LDPE,PE-LD,10.0,,180.0,,,,30.0
INEOS LLDPE,LL8109AA,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,0.9
INEOS LDPE,17L430B,"Polyethylene, Low Density",LDPE,PE-LD,9.0,107.0,220.0,,183.0,,4.0
INEOS LDPE,19N430,"Polyethylene, Low Density",LDPE,PE-LD,9.0,108.0,,,170.0,,7.5
INEOS LDPE,21D430,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,0.25
INEOS LDPE,23H430,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,2.0
INEOS LDPE,23L430,"Polyethylene, Low Density",LDPE,PE-LD,,113.0,,,,,4.5
INEOS LDPE,23T930,"Polyethylene, Low Density",LDPE,PE-LD,,,,,180.0,,22.0
ELTEX®,I8H430Z,"Polyethylene, Low Density",LDPE,PE-LD,,99.0,,,,,5.0
Kazan LDPE,10803-020,"Polyethylene, Low Density",LDPE,PE-LD,9.32,,,,,,2.0
King,KPC LDPE,"Polyethylene, Low Density",LDPE,PE-LD,9.65,,207.0,,,,
ECOmpoundS®,1791005,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,7.0
Jam,14X01,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,0.95
Jam,16501,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,0.95
Jam,26560,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,15.0,,580.0,,,,60.0
Jam,524F2,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,27.0,,1250.0,,,,0.25
Gazprom,15803-020 (First Grade),"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,1.8
Gazprom,15803-020 (Second Grade),"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,1.8
RheTech Polyethylene,E206-01,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,241.0,,,,35.0
MIDILENA I,LDPE B21/0.5,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,0.5
MIDILENA I,LDPE B22/0.25,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,0.25
RTP,0799 A X 145612,"Polyethylene, Low Density",LDPE,PE-LD,,,,,42.1,,2.5
RTP,799 A X 147358 B1 EG,"Polyethylene, Low Density",LDPE,PE-LD,,,138.0,4.83,138.0,,12.0
ESD,C 700 A,"Polyethylene, Low Density",LDPE,PE-LD,,,345.0,13.8,345.0,,
Petro Rabigh PE,FS150A,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,122.0,,,,,1.1
Lanufene,LLF 182H,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,2.0
Ravago Compounds,HM-307M (Comp),"Polyethylene, Linear Low Density",LLDPE,PE-LLD,15.9,,517.0,,,,6.8
Ravago Compounds,HMP-305U (Roto),"Polyethylene, Linear Low Density",LLDPE,PE-LLD,19.3,,758.0,,,,5.0
Ravago Compounds,HMP-372A (Roto),"Polyethylene, Linear Low Density",LLDPE,PE-LLD,19.0,,793.0,,,,5.0
CRYSTALADD®,HM-237B,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,5.2
Ravalene®,CR L 5245 L,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,1.0
Ravalene®,CR LS 5241,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,1.3
RELENE®,1005FY20,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,0.5
RELENE®,1070LA17,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,8.5
RELENE®,24FS040,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,4.0
RELENE®,F19010,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.0
RELENE®,J1005FY20,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,0.65
RELENE®,J1020FA20,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,2.0
RELENE®,JLL36RA045,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,18.0,,700.0,,,,4.5
RELENE®,JLL36RA045UV,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,18.0,,700.0,,,,4.5
RELENE®,O18030,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,3.0
RELENE®,O19010,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,0.9
RELENE®,O21010,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,0.9
ALCUDIA® LDPE,1970M,"Polyethylene, Low Density",LDPE,PE-LD,,,140.0,,,,7.0
ALCUDIA® LDPE,2107FG,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,0.7
ALCUDIA® LDPE,2203F,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,0.3
ALCUDIA® LDPE,2203FA,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,0.3
ALCUDIA® LDPE,2303-FG,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,0.3
ALCUDIA® LDPE,2605F,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,0.5
ALCUDIA® LDPE,3235FG,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,3.5
ALCUDIA® LDPE,PE-003,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,2.0
ALCUDIA® LDPE,PE-015,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,1.0
ALCUDIA® LDPE,PE-017,"Polyethylene, Low Density",LDPE,PE-LD,,,160.0,,,,8.5
ALCUDIA® LDPE,PE-022,"Polyethylene, Low Density",LDPE,PE-LD,,105.0,100.0,,,,70.0
ALCUDIA® LDPE,PE-034,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,0.3
ResMart Ultra,MB Black,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,15.0
PRE-ELEC®,PE 1271,"Polyethylene, Low Density + LLDPE",LDPE+LLDPE,PE-LLD,21.0,,,,,,1.7
PRE-ELEC®,PE 12841,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,400.0,,,,1.0
ULTZEX™,20100J,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,9.0,124.0,170.0,,,,8.5
ULTZEX™,2022L,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,120.0,180.0,,,,2.0
ULTZEX™,3550R,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,13.0,123.0,430.0,,,,4.3
ULTZEX™,4570,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,17.0,128.0,670.0,,,,7.5
Evolue™,SP0510,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,98.0,130.0,,,,1.2
Evolue™,SP2040,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,116.0,220.0,,,,3.8
Evolue™,SP2520,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,122.0,320.0,,,,1.9
Evolue™,SP4020,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,17.0,127.0,560.0,,,,1.8
Titanvene™,BPD3220,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,0.0827,,,,,,2.6
Lotrène® LLDPE,Q1018N,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.0
Lotrène® LLDPE,Q2018H,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,2.0
InnoPlus,LD2426K,"Polyethylene, Low Density",LDPE,PE-LD,11.0,110.0,,,260.0,,4.0
InnoPlus,LL9450U,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,17.0,,600.0,,,,5.0
InnoPlus,LL9640U,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,15.0,,550.0,,,,4.0
Kemcor,LD 2203 Film,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,0.8
Kemcor,LD 6215,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,5.8
Kemcor,LD 9155,"Polyethylene, Low Density",LDPE,PE-LD,8.0,,,,140.0,,60.0
Alkatuff®,LL705UV,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,17.5,,700.0,,,,5.0
Alkathene®,LD0220MS,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,2.5
Alkathene®,LDD204,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,0.45
Alkathene®,LDF433AB,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,0.38
Alkathene®,WRM124,"Polyethylene, Low Density",LDPE,PE-LD,,,230.0,,,,22.0
Alkathene®,XLF197,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,5.5
ALKAMIX™,MB6009,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,
ALKAMIX™,MBUV20,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,
Lotrène® LDPE,FD0274,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,2.4
Lotrène® LDPE,FD0374,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,3.5
Polymer-E,C4300,"Polyethylene, Low Density",LDPE,PE-LD,,108.0,,,,,3.8
AuroraGuard™,GPE3003-70,"Polyethylene, Low Density",LDPE,PE-LD-FR,,,,,,,7.0
Asrene®,UF 1820T,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,2.0
Asrene®,UF1820MT,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,2.0
Terralene®,LD 1508,"Polyethylene, Low Density",LDPE,PE-LD-MD,,,,,165.0,,27.0
Ravapura®,10002,"Polyethylene, Low Density + LLDPE",LDPE+LLDPE,PE-LLD,,,,,,,1.7
PolyGen®,0720-1 LDPE,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,0.7
PolyGen®,2024 LLDPE,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,20.0
PolyGen®,221-1 LDPE,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,2.0
PolyGen®,5025 LLDPE,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,50.0
PolyGen®,B. 218 LLDPE,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,2.0
PolyGen®,B. 218-2 LLDPE,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,2.0
PolyGen®,H. 118-1 LLDPE,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.0
PolyGen®,HAO.118-2 LLDPE,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.0
PolyGen®,HAO.218-1 LLDPE,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,2.2
PolyGen®,HAO.218-2 LLDPE,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,2.2
POLYDEF,Ag+ LDPE,"Polyethylene, Low Density",LDPE,PE-LD,8.2,,,,164.0,,20.0
Clearflex® H&T,CHH 196 BCA,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,123.0,,,,,1.9
Clearflex® H&T,CLH 196 BCA,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,123.0,,,,,2.5
Clearflex® H&T,FGH 196 A BA,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,123.0,,,,,0.9
Clearflex™,RL 506 UH BA,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,20.0,128.0,730.0,,,,4.0
Flexirene®,FG 20 U BCA,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,123.0,,,,,1.0
Flexirene®,MR 50 U,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,15.0,126.0,500.0,,,,22.0
Flexirene®,MT 40 A BA,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,10.0,118.0,220.0,,,,50.0
Pharmalene®,FL 20 PH BA,"Polyethylene, Low Density",LDPE,PE-LD,,109.0,,,,,2.2
Pharmalene®,MR 10 PH BA,"Polyethylene, Low Density",LDPE,PE-LD,10.0,107.0,120.0,,,,20.0
Pharmalene®,MR 10 PH BCA,"Polyethylene, Low Density",LDPE,PE-LD,10.0,107.0,120.0,,,,20.0
VINPOL™,LB02118 -B,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,2.1
VINPOL™,LB20025 - BG,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,13.8,,414.0,,,,20.0
VINPOL™,LB2018BE,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,2.0
VINPOL™,LD002519AE,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,0.25
VINPOL™,LD02025 Series,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,2.0
VINPOL™,LD04020 Series,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,4.0
VINPOL™,LH00825 -B,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,0.8
TEKNIFLEX® Pouch,CL3902,"Film, C1S Paper/LDPE/Al Foil/LDPE","Film, C1S Paper/LDPE/Al Foil/LDPE",,,,,,,,
TEKNIFLEX® Pouch,MS4812,"Film, MG Paper/LDPE/Al Foil/Surlyn","Film, MG Paper/LDPE/Al Foil/Surlyn",,,,,,,,
Sinpolene,MBB0351,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,10.0
Sinpolene,MBB1402,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,10.0
Sinpolene,MBB1406,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,25.0
Sinpolene,MBB1732/A,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,20.0
Sinpolene,MBB2401,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,30.0
Sinpolene,MBB2672,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,40.0
Sinpolene,MBB3132,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,15.0
Sinpolene,MBN7052,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,7.0
Sinpolene,MBW009,"Polyethylene, Linear Low Density",LLDPE,PE-LLD-MD30,,,,,,,20.0
Sinpolene,MBW011LE,"Polyethylene, Low Density",LDPE,PE-LD-MD40,,,,,,,30.0
Sinpolene,MBW0771,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,20.0
Sinpolene,MBW0872,"Polyethylene, Low Density",LDPE,PE-LD-MD70,,,,,,,25.0
Sinpolene,MBW1281,"Polyethylene, Linear Low Density",LLDPE,PE-LLD-MD60,,,,,,,30.0
Sinpolene,MBW1331,"Polyethylene, Linear Low Density",LLDPE,PE-LLD-MD70,,,,,,,5.0
Sinpolene,MBW1381,"Polyethylene, Linear Low Density",LLDPE,PE-LLD-MD70,,,,,,,30.0
Sinpolene,MBW3191,"Polyethylene, Linear Low Density",LLDPE,PE-LLD-MD70,,,,,,,20.0
Sinpolene,MBW3282/AO,"Polyethylene, Low Density",LDPE,PE-LD-MD60,,,,,,,1.0
Sinpolene,MBW3291,"Polyethylene, Linear Low Density",LLDPE,PE-LLD-MD70,,,,,,,30.0
Sinpolene,MBW3422,"Polyethylene, Low Density",LDPE,PE-LD-MD70,,,,,,,20.0
Terraloy®,MB-10000A,Thermoplastic Starch + LLDPE,TPS+LLDPE,(Starch+PE-LLD),,,,,,,1.5
Sumitomo PE,FS250B,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,122.0,,,,,2.2
Sumitomo PE,L705,"Polyethylene, Low Density",LDPE,PE-LD,,86.0,34.0,,,,7.0
SUMIKATHENE® L,GA801,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,120.0,,,,,20.0
SUMIKATHENE®,CE1559,"Polyethylene, Low Density",LDPE,PE-LD,,111.0,,,,,0.6
SUMIKATHENE®,CE1567,"Polyethylene, Low Density",LDPE,PE-LD,,111.0,,,,,0.47
SUMIKATHENE®,CE4009,"Polyethylene, Low Density",LDPE,PE-LD,,106.0,,,,,7.0
SUMIKATHENE®,F102-0,"Polyethylene, Low Density",LDPE,PE-LD,,111.0,,,,,0.35
SUMIKATHENE®,F723-P,"Polyethylene, Low Density",LDPE,PE-LD,,106.0,,,,,7.0
SUMIKATHENE®,G201,"Polyethylene, Low Density",LDPE,PE-LD,,107.0,,,,,2.0
SUMIKATHENE®,G401,"Polyethylene, Low Density",LDPE,PE-LD,,112.0,,,,,4.0
SUMIKATHENE®,G801,"Polyethylene, Low Density",LDPE,PE-LD,,105.0,,,,,20.0
SUMIKATHENE®,G808,"Polyethylene, Low Density",LDPE,PE-LD,,104.0,,,,,200.0
SUMIKATHENE®,L420,"Polyethylene, Low Density",LDPE,PE-LD,,106.0,,,,,3.5
EXCELLEN® FX,FS301,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,93.0,,,,,3.5
EXCELLEN® FX,FX351 (CX3503),"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,85.0,,,,,3.5
EXCELLEN® FX,FX352,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,70.0,,,,,4.0
EXCELLEN® FX,FX555,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,53.0,,,,,16.0
Hanwha TotalEnergies PE,410G,"Polyethylene, Low Density",LDPE,PE-LD,,110.0,,,,,1.1
HM10®,Max,"Polyethylene, Linear Low Density",LLDPE,PE-LLD-MD80,,,,,,,1.0
HM10®,S2,"Polyethylene, Linear Low Density",LLDPE,PE-LLD-MD80,,,,,,,2.5
Heritage,CF8000E,"Polyethylene, Linear Low Density",LLDPE,PE-LLD-MD75,,,,,,,1.5
HIPTEN®,22003,"Polyethylene, Low Density",LDPE,PE-LD,10.0,,,,,,0.3
STAR,LDPE C2925.3VA.SA,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,2.5
STAR,LDPE E4918,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,4.0
STAR,LDPE IC6924,"Polyethylene, Low Density",LDPE,PE-LD,,,,,159.0,,6.0
STAR,LLDPE 100939,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,16.5,,572.0,,,,100.0
STAR,LLDPE 35924,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,11.0,,393.0,,,,35.0
STAR,LLDPE RT3942,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,22.8,127.0,1030.0,,,,3.0
HANWHA LLDPE,3126,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.0
HANWHA LLDPE,3127,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.0
HANWHA LLDPE,9730,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,10.3,,,,,,15.0
HANWHA LDPE,5305,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,3.0
HANWHA LDPE,5312P,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,0.5
HANWHA LDPE,5316,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,0.8
HANWHA LDPE,5602S,"Polyethylene, Low Density",LDPE,PE-LD,9.81,111.0,,,,,0.8
HANWHA,CLBA-8924BK,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,
HANWHA,CLNA-8141SC,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,
HANWHA,CLNA-8262,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,2.6
HANWHA,CLNA-8400,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,0.7
Halene L,71601W,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.0
Halene L,73204TU,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,17.0,,550.0,,,,5.0
EQUATE PE,EFDC-7050,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,124.0,,,,,2.0
ADVANCENE™,EE-1801-BSB,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.0
ADVANCENE™,EE-1802-BSB,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,2.0
Ethylplus,619 LD,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,0.35
Verity™,LLPE2025GR,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,12.4,,310.0,,,,20.0
TAISOX®,3220,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,9.81,122.0,,,,,2.0
SureSpec,LD20-250,"Polyethylene, Low Density",LDPE,PE-LD,11.0,,283.0,,,,25.0
SureSpec,LLC4-200,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,12.4,,448.0,,,,20.0
SureSpec,LLSC6-010,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.0
Formolene®,L42009A,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,0.95
Favorite,LL565,"Polyethylene, Linear Low Density + EVA",LLDPE+EVA,(PE-LLD+EVA),,,,,,,0.88
ExxonMobil™ LLDPE,LL 1201AV,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,0.7
ExxonMobil™ LLDPE,LL 3001.32 Cast,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.0
ExxonMobil™ LLDPE,LL 3003 Series,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,3.2
ExxonMobil™ LLDPE,LL 5100.09,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,15.5,,412.0,,,,20.0
ExxonMobil™ LLDPE,LL 8460 Series,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,18.0,,681.0,,,,
ExxonMobil™ LLDPE,LL 8555 Series,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,15.9,,572.0,,,,
ExxonMobil™ LLDPE,LL1001xBT,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.0
ExxonMobil™ LDPE,EVA Copolymers LD 358BW,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,0.28
ExxonMobil™ LDPE,EVA Copolymers LD 364HE,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,0.6
ExxonMobil™ LDPE,LD 100BW Wire & Cable,"Polyethylene, Low Density",LDPE,PE-LD,11.1,,291.0,,,,2.0
ExxonMobil™ LDPE,LD 103 Series,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,1.1
ExxonMobil™ LDPE,LD 129.DS,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,2.3
ExxonMobil™ LDPE,LD 152BW,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,2.2
ExxonMobil™ LDPE,LD 158 Series,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,2.0
ExxonMobil™ LDPE,LD 159AC,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,1.2
ExxonMobil™ LDPE,LD 202.48,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,12.0
ExxonMobil™ LDPE,LD 250,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,5.0
ExxonMobil™ LDPE,LD 302 Series,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,1.3
ExxonMobil™ LDPE,LD 312 Series,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,1.0
ExxonMobil™ LDPE,LD 380BA Blown,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,1.9
ExxonMobil™ LDPE,LD 419.MV,"Polyethylene, Low Density",LDPE,PE-LD,11.6,,243.0,,,,2.3
ExxonMobil™ LDPE,LD 516.LN,"Polyethylene, Low Density",LDPE,PE-LD,12.0,,227.0,,,,9.5
ExxonMobil™ LDPE,LD 521.LN Blown,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,2.1
ExxonMobil™ LDPE,LD 650,"Polyethylene, Low Density",LDPE,PE-LD,,,,,118.0,,22.0
ExxonMobil™ LDPE,LD 653,"Polyethylene, Low Density",LDPE,PE-LD,,,,,195.0,,22.0
Sasol Polymers PE,HF2308E,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,0.8
Sasol Polymers PE,HF2508X,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,0.8
Sasol Polymers PE,LF2103 (Film Extrusion),"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,0.33
Sasol Polymers PE,LF2103X,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,0.33
Sasol Polymers PE,LF2202X,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,0.25
Sasol Polymers PE,LF2207GX,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,0.75
Sasol Polymers PE,LF2240PX,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,4.0
SCG LLDPE,M30,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,17.0,125.0,570.0,,,,4.0
SCG LLDPE,M3804RU,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,20.0,125.0,700.0,,,,4.0
SUPEER™,7118A,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.0
SABIC® LLDPE,118LJ,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.0
SABIC® LLDPE,118NJ,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,121.0,,,,,1.0
SABIC® LLDPE,118WJ,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,121.0,,,,,1.0
SABIC® LLDPE,118WM,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,0.9
SABIC® LLDPE,120WJ,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.0
SABIC® LLDPE,218BE,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,12.0,122.0,254.0,,,,2.1
SABIC® LLDPE,218BJ,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,12.0,,254.0,,,,2.0
