Product_Name,Grade,Generic_Polymer_Type,Generic_Polymer_Symbol,Density_g/cm^3,Polymer_Code,Tensile_Strength_at_Yield_MPa,Melting_Temperature_°C,Flexural_Modulus_MPa,Flexural_Strength_MPa,Tensile_Modulus_MPa,Tensile_Strength_at_Break_MPa,Tensile_Elongation_at_Yield_%_strain,Tensile_Elongation_at_Break_%_strain,Izod_Notched_Impact_23°C_kJ/m^2,Hardness_Rockwell_R,Hardness_Shore_D
POLYFLON™,PTFE F-121,Polytetrafluoroethylene,PTFE,2.13,PTFE,,327.0,,,,,,,,,
POLYFLON™,PTFE F-208H,Polytetrafluoroethylene,PTFE,2.16,PTFE,,325.0,,,,,,570.0,,,
POLYFLON™,PTFE F-302,Polytetrafluoroethylene,PTFE,2.15,PTFE,,325.0,,,,,,450.0,,,
POLYFLON™,PTFE M-18F,Polytetrafluoroethylene,PTFE,2.15,PTFE,,,,,,,,440.0,,,
POLYFLON™,PTFE M-532,Polytetrafluoroethylene,PTFE,2.15,PTFE,,,,,,,,350.0,,,
3M™ Dyneon™ TFM™,2001 Z,Polytetrafluoroethylene,PTFE,2.15,PTFE,,,,,,,,,,,
3M™ Dyneon™ PTFE,TF 1620,Polytetrafluoroethylene,PTFE,2.15,PTFE,,317.0,,,600.0,,,350.0,,,
3M™ Dyneon™ PTFE,TF 1645,Polytetrafluoroethylene,PTFE,2.15,PTFE,,317.0,,,600.0,,,350.0,,,
3M™ Dyneon™ PTFE,TF 2072 Z,Polytetrafluoroethylene,PTFE,2.17,PTFE,,,,,,,,,,,
Teflon® PTFE,601 X,Polytetrafluoroethylene,PTFE,2.15,PTFE,,327.0,,,,,,,,,
Teflon® PTFE,62 X,Polytetrafluoroethylene,PTFE,2.14,PTFE,,322.0,,,,,,,,,
Teflon® PTFE,62N X,Polytetrafluoroethylene,PTFE,2.14,PTFE,,322.0,,,,,,,,,
Uniflon,COMP L ADVANCED - GMF,Polytetrafluoroethylene,PTFE,2.19,PTFE,,,,,,,,,,,64.0
Fluorosite,300 - GML,Polytetrafluoroethylene,PTFE,3.1,PTFE,,,,,,,,,,,65.0
Fluoroplex,APA - GMP,Polytetrafluoroethylene,PTFE,2.06,PTFE,,,,,,,,,,,58.0
Fluoroplex,B 40 - GMA,Polytetrafluoroethylene,PTFE,3.06,PTFE-Me40,,,,,,,,,,,65.0
Fluoroplex,B 40 - GML,Polytetrafluoroethylene,PTFE,3.06,PTFE-Me40,,,,,,,,,,,65.0
Fluoroplex,F 25 - GML,Polytetrafluoroethylene,PTFE,2.23,PTFE-GF25,,,,,,,,,,,61.0
Fluoroplex,F 25 - GMP,Polytetrafluoroethylene,PTFE,2.23,PTFE-GF25,,,,,,,,,,,61.0
Fluoroplex,F 30 - GML,Polytetrafluoroethylene,PTFE,2.24,PTFE-GF30,,,,,,,,,,,62.0
Fluoroplex,G 15 - GMA,Polytetrafluoroethylene,PTFE,2.15,PTFE-CD15,,,,,,,,,,,60.0
Fluoroplex,MF 515 - GMF,Polytetrafluoroethylene,PTFE,2.24,PTFE-GF15-L,,,,,,,,,,,61.0
Fluoroplex,MF 515 - GML,Polytetrafluoroethylene,PTFE,2.24,PTFE-GF15-L,,,,,,,,,,,61.0
Fluoroplex,R 25 - GML,Polytetrafluoroethylene,PTFE,2.11,PTFE-CF25,,,,,,,,,,,63.0
Miflon®,2333B,Polytetrafluoroethylene,PTFE,2.16,PTFE,,,,,,,,200.0,,,
Miflon®,3021,Polytetrafluoroethylene,PTFE,2.12,PTFE,,322.0,,,,,,300.0,,,
Miflon®,3124,Polytetrafluoroethylene,PTFE,2.12,PTFE,,322.0,,,,,,250.0,,,
Miflon®,3131,Polytetrafluoroethylene,PTFE,2.12,PTFE,,322.0,,,,,,300.0,,,
Avalon,11,Polytetrafluoroethylene,PTFE,2.04,PTFE-CF,14.5,,,,,,180.0,,,,
Avalon,14,Polytetrafluoroethylene,PTFE,2.16,PTFE,,,,,,,,370.0,,,60.0
Avalon,44,Polytetrafluoroethylene,PTFE,2.24,PTFE-MD-L,,,,,,,,400.0,,,
Avalon,87WS,Polytetrafluoroethylene,PTFE,2.16,PTFE-GF,,,,,,20.7,,350.0,,,58.0
Flontech®,FT-1-6,Polytetrafluoroethylene,PTFE,2.17,PTFE,,,,,,,,280.0,,,55.0
Flontech®,FT-930-RST,Polytetrafluoroethylene,PTFE,,PTFE,,331.0,,,,,,,,,
Flontech®,FT-BRR40-8,Polytetrafluoroethylene,PTFE,3.08,PTFE-Me40,,,,,,,,170.0,,,59.0
Flontech®,FT-BRR40-M5-1,Polytetrafluoroethylene,PTFE,3.2,PTFE-Me40-L,,,,,,,,220.0,,,63.0
Flontech®,FT-BRR55-M5-6,Polytetrafluoroethylene,PTFE,3.8,PTFE-Me55-L,,,,,,,,70.0,,,68.0
Flontech®,FT-BRR60-6,Polytetrafluoroethylene,PTFE,3.85,PTFE-Me60,,,,,,,,130.0,,,64.0
Flontech®,FT-CAR13-GR2-6,Polytetrafluoroethylene,PTFE,2.14,PTFE-CF15,,,,,,,,190.0,,,59.0
Flontech®,FT-CAR23-GR2-6,Polytetrafluoroethylene,PTFE,2.06,PTFE-CF25,,,,,,,,60.0,,,61.0
Flontech®,FT-CARR10-FM-6,Polytetrafluoroethylene,PTFE,2.15,PTFE-CF10,,,,,,,,300.0,,,58.0
Flontech®,FT-CARR15-1,Polytetrafluoroethylene,PTFE,2.13,PTFE-CF15,,,,,,,,240.0,,,60.0
Flontech®,FT-CARR25-1,Polytetrafluoroethylene,PTFE,2.09,PTFE-CF25,,,,,,,,180.0,,,62.0
Flontech®,FT-CARR25-6,Polytetrafluoroethylene,PTFE,2.09,PTFE-CF25,,,,,,,,150.0,,,62.0
Flontech®,FT-CF25-6,Polytetrafluoroethylene,PTFE,2.02,PTFE-CF25,,,,,,,,140.0,,,62.0
Flontech®,FT-COND-1,Polytetrafluoroethylene,PTFE,2.15,PTFE-CF5,,,,,,,,290.0,,,55.0
Flontech®,FT-EK10-1,Polytetrafluoroethylene,PTFE,2.05,PTFE-PUF10,,,,,,,,280.0,,,60.0
Flontech®,FT-GL15-3,Polytetrafluoroethylene,PTFE,2.21,PTFE-GF15,,,,,,,,270.0,,,57.0
Flontech®,FT-GL20-6,Polytetrafluoroethylene,PTFE,2.23,PTFE-GF20,,,,,,,,220.0,,,60.0
Flontech®,FT-GL25-1,Polytetrafluoroethylene,PTFE,2.23,PTFE-GF25,,,,,,,,250.0,,,60.0
Flontech®,FT-GL25-6,Polytetrafluoroethylene,PTFE,2.22,PTFE-GF25,,,,,,,,230.0,,,60.0
Flontech®,FT-GL3-3,Polytetrafluoroethylene,PTFE,2.17,PTFE-GF5,,,,,,,,320.0,,,56.0
Flontech®,FT-GR15-1,Polytetrafluoroethylene,PTFE,2.16,PTFE-CD15,,,,,,,,220.0,,,59.0
Flontech®,FT-GR15-3,Polytetrafluoroethylene,PTFE,2.16,PTFE-CD15,,,,,,,,150.0,,,58.0
Flontech®,FT-GR15-6,Polytetrafluoroethylene,PTFE,2.16,PTFE-CD15,,,,,,,,120.0,,,57.0
Flontech®,FT-M02-1,Polytetrafluoroethylene,PTFE,2.18,PTFE-L,,,,,,,,350.0,,,55.0
Flontech®,FT-PI15-1,Polytetrafluoroethylene,PTFE,1.97,PTFE-PI15,,,,,,,,240.0,,,60.0
Flontech®,FT-PI15-6,Polytetrafluoroethylene,PTFE,1.95,PTFE-PI15,,,,,,,,200.0,,,59.0
Flontech®,FT-RLR-W2-1,Polytetrafluoroethylene,PTFE,2.1,PTFE-(CF+MD)30,,,,,,,,120.0,,,61.0
