Product_Name,Grade,Generic_Polymer_Type,Generic_Polymer_Symbol,Density_g/cm^3,Polymer_Code,Tensile_Strength_at_Yield_MPa,Melting_Temperature_°C,Flexural_Modulus_MPa,Flexural_Strength_MPa,Tensile_Modulus_MPa,Tensile_Strength_at_Break_MPa,Tensile_Elongation_at_Yield_%_strain,Tensile_Elongation_at_Break_%_strain,Izod_Notched_Impact_23°C_kJ/m^2,Hardness_Rockwell_R,Hardness_Shore_D
Melthene® -H,H6410M,Ethylene Vinyl Acetate Copolymer,EVA,0.95,EVA,,87.0,,,,,,,,,
Melthene® -H,K502C,Ethylene Vinyl Acetate Copolymer,EVA,0.96,EVA,,104.0,,,,,,,,,
ELVAX™,3130,Ethylene Vinyl Acetate Copolymer,EVA,0.93,EVA,,,,,,,,,,,
ELVAX™,3150,Ethylene Vinyl Acetate Copolymer,EVA,0.94,EVA,,,,,,,,,,,
ELVAX™,3165,Ethylene Vinyl Acetate Copolymer,EVA,0.94,EVA,,,,,,,,,,,
ELVAX™,3176,Ethylene Vinyl Acetate Copolymer,EVA,0.94,EVA,,,,,,,,,,,
ELVAX™,560,Ethylene Vinyl Acetate Copolymer,EVA,0.935,EVA,,,,,,,,,,,
ELVAX™,650Q,Ethylene Vinyl Acetate Copolymer,EVA,0.933,EVA,,,,,,,,,,,
ELVAX™,CE9619-1,Ethylene Vinyl Acetate Copolymer,EVA,1.06,EVA,,,,,,,,,,,
APPEEL™,53008,Ethylene Vinyl Acetate Copolymer,EVA,0.94,EVA,,,,,,,,,,,
APPEEL™,53070,Ethylene Vinyl Acetate Copolymer,EVA,0.92,EVA,,,,,,,,,,,
APPEEL™,53071,Ethylene Vinyl Acetate Copolymer,EVA,0.92,EVA,,,,,,,,,,,
TotalEnergies Polyethylene,EVA 1005 VN 35,Ethylene Vinyl Acetate Copolymer,EVA,0.935,EVA,,91.0,,,70.0,,,,,,
Polene EVA,N 8038,Ethylene Vinyl Acetate Copolymer,EVA,0.941,EVA,4.5,,,,,24.0,,820.0,,,37.0
Polene EVA,SV1055,Ethylene Vinyl Acetate Copolymer,EVA,0.952,EVA,,,,,29.0,17.0,,860.0,,,25.0
Trademark PE,LDVA1925.4B,"Polyethylene, Low Density + EVA",LDPE+EVA,0.925,(PE-LD+EVA),,,,,,,,,,,
BESTPOM,C09T/01,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.5,POM(co)-L,,,,,2450.0,,,15.0,,,81.0
BESTPOM,C13/01,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.41,POM(co)-L,,,,,2800.0,,,55.0,,,81.0
BESTPOM,C27G5/01,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.59,POM(co)-GF25-L,,,,,8500.0,,,5.0,,,82.0
BESTPOM,H02/01,Acetal (POM) Homopolymer,Acetal (POM) Homopolymer,1.42,POM-L,,,,,2900.0,,,45.0,,,83.0
ELEVATE™,EF561,Ethylene Vinyl Acetate Copolymer,EVA,0.929,EVA,,,,,,,,,,,
ELEVATE™,EF598,Ethylene Vinyl Acetate Copolymer,EVA,0.93,EVA,7.1,,,,96.5,12.1,,500.0,,,48.0
ELEVATE™,EM280,Ethylene Vinyl Acetate Copolymer,EVA,0.948,EVA,,,24.1,,,19.3,,1100.0,,,30.0
Witcom POM-C,2005/130,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.37,POM(co)-L,46.0,,2300.0,58.0,,,,8.0,4.9,,
Witcom POM-C,2012/300 EXP1,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.51,POM(co),60.0,,3200.0,75.0,,,,30.0,6.0,,
Witcom POM-C,4G/3L1,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.64,POM(co)-GF20-L,105.0,,5500.0,130.0,,,,1.0,5.5,,
YUNTIANHUA®,MD-1,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.6,POM(co)-NX10,50.0,,2000.0,45.0,2200.0,,,45.0,,,
YUNCON®,M350,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.41,POM(co),62.0,,2600.0,89.0,2700.0,,,20.0,,,
YUNCON®,N270,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.41,POM(co),62.0,,2550.0,89.0,2700.0,,,25.0,,,
DENILUB,M 00U 40TFSi,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.5,POM(co)-L,35.0,,,,1500.0,,,10.0,4.0,,
DENILUB,M 00U 4TF,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.5,POM(co)-L,45.0,,,,2300.0,,,10.0,4.0,,
