Product_Name,Grade,Generic_Polymer_Type,Generic_Polymer_Symbol,Density_g/cm^3,Polymer_Code,Tensile_Strength_at_Yield_MPa,Melting_Temperature_°C,Flexural_Modulus_MPa,Flexural_Strength_MPa,Tensile_Modulus_MPa,Tensile_Strength_at_Break_MPa,Tensile_Elongation_at_Yield_%_strain,Tensile_Elongation_at_Break_%_strain,Izod_Notched_Impact_23°C_kJ/m^2,Hardness_Rockwell_R,Hardness_Shore_D
Sylvin,8994-76 White 1367,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.44,PVC-P,,163.0,,,,11.0,,350.0,,,
Sylvin,8999-55 Natural,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.4,PVC-P,,154.0,,,,6.21,,430.0,,,
Sylvin,8999-75 Natural,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.49,PVC-P,,163.0,,,,10.3,,370.0,,,
Sylvin,8999-85 Black,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.56,PVC-P,,168.0,,,,12.9,,310.0,,,
Sylvin,9048-65 CLEAR,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.17,PVC-P,,157.0,,,,11.0,,480.0,,,
Sylvin,9053-50 Natural,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.25,PVC-P,,149.0,,,,10.7,,480.0,,,
Sylvin,9053-70 Natural,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.29,PVC-P,,166.0,,,,13.1,,400.0,,,
Sylvin,9058-90UV Natural,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.25,PVC-P,,171.0,,,,17.9,,300.0,,,
Sylvin,9058-90UV Yellow 443,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.26,PVC-P,,171.0,,,,17.9,,300.0,,,
Sylvin,9067-60 Grey 9584,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.32,PVC-P,,154.0,,,,8.27,,430.0,,,
Sylvin,9067-65 Orange 593,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.32,PVC-P,,166.0,,,,12.4,,400.0,,,
Sylvin,9067-70 BLUE 1812,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.36,PVC-P,,160.0,,,,7.58,,310.0,,,
Sylvin,9067-70 White 1244,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.37,PVC-P,,160.0,,,,7.58,,310.0,,,
Sylvin,9067-70 White 1275,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.36,PVC-P,,160.0,,,,7.58,,310.0,,,
Sylvin,9067-75C Black,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.46,PVC-P,,177.0,,,,16.2,,240.0,,,
Sylvin,9067-80 Grey 9548,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.4,PVC-P,,166.0,,,,10.3,,270.0,,,
Sylvin,9067-80 NATURAL,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.4,PVC-P,,166.0,,,,10.3,,270.0,,,
Sylvin,9067-80 Orange 547,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.4,PVC-P,,166.0,,,,10.3,,270.0,,,
Sylvin,9067-80 Orange 596,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.4,PVC-P,,166.0,,,,10.3,,270.0,,,
Sylvin,9067-80 RED 604,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.4,PVC-P,,166.0,,,,10.3,,270.0,,,
Sylvin,9067-80 White 1488,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.4,PVC-P,,166.0,,,,10.3,,270.0,,,
Sylvin,9067-80 Yellow 405,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.4,PVC-P,,166.0,,,,10.3,,270.0,,,
Sylvin,9067-82C LMW Black,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.49,PVC-P,,177.0,,,,15.5,,180.0,,,
Sylvin,9067-85 White 125,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.44,PVC-P,,168.0,,,,11.7,,250.0,,,
Sylvin,9067-90 BLUE 1840,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.45,PVC-P,,171.0,,,,13.1,,230.0,,,
Sylvin,9067-90 Blue 8386,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.44,PVC-P,,171.0,,,,13.1,,230.0,,,
Sylvin,9067-90 BROWN 7108,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.45,PVC-P,,171.0,,,,13.1,,230.0,,,
Sylvin,9067-90 BROWN 7152,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.46,PVC-P,,171.0,,,,13.1,,230.0,,,
Sylvin,9067-90 Green 364,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.45,PVC-P,,171.0,,,,13.1,,230.0,,,
Sylvin,9067-90 GREY 9193,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.46,PVC-P,,171.0,,,,13.1,,230.0,,,
Sylvin,9067-90 Orange 561,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.45,PVC-P,,171.0,,,,13.1,,230.0,,,
Sylvin,9067-90 White 105,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.45,PVC-P,,171.0,,,,13.1,,230.0,,,
Sylvin,9067-90C Grey 9368,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.51,PVC-P,,177.0,,,,18.6,,210.0,,,
Sylvin,9067A-85 Black,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.42,PVC-P,,168.0,,,,11.7,,250.0,,,
Sylvin,9067F3 Black,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.31,PVC-P,,160.0,,,,10.5,,400.0,,,
Sylvin,9067F3 Red 6265,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.31,PVC-P,,160.0,,,,10.5,,400.0,,,
Sylvin,9067F4 Natural,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.35,PVC-P,,166.0,,,,11.0,,350.0,,,
