Product Name,Grade,Generic Polymer Type,Generic Polymer Symbol,Polymer Code,Tensile Strength at Yield,Melting Temperature,Flexural Modulus,Flexural Strength,Tensile Modulus,Glass Transition Temperature,Melt Mass-Flow Rate (MFR)
GEON® Rigid,M3700,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,43.4,,2480.0,71.0,2380.0,,
GEON® Rigid,M3880,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,41.4,,2410.0,67.6,2590.0,,
GEON® Rigid,M4120,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,52.0,,2830.0,80.0,2950.0,,
GEON® Rigid,RB-FG,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
GEON® Rigid,VB951,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,42.1,,2650.0,80.0,2690.0,,
GEON® Lite,E2501,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,51.6,,3420.0,96.8,3380.0,,
GEON® Fiberloc™,81510,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-GF10,75.8,,5170.0,117.0,5520.0,,
GEON® Fiberloc™,83510,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-GF10,55.2,,4140.0,82.7,4830.0,,
GEON® Fiberloc™,83520,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-GF20,65.5,,6210.0,103.0,6550.0,,
Guang Sung PVC,GPMD70,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,2350.0,67.7,,,
SILVER®,EX01,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,2200.0,60.0,,,
SILVER®,FG02,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,2400.0,68.0,,,3.2
Etinox®,EA-4131,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
Etinox®,EF-0125,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
Etinox®,EF-0140,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
Etinox®,ER-3102,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
Etinox®,ER-B023,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
Etinox®,ER-B121,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
Fainplast PVC,MRT 168,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
Fainplast PVC,MRT 256/G,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
Fainplast PVC,RK 740/OM,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,38.0,,,,,,
Fainplast PVC,RKS 205/K-UV,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,43.0,,,,,,
Fainplast PVC,RST 0413,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,43.0,,,,,,
Fainplast PVC,RST 705,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,45.0,,,,,,
Fainplast PVC,SAR 100/5,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,42.0,,,,,,
PETILEN,S23/59,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
AuroraTec™,RB5053UV2 Clear,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,,,2760.0,79.0,2650.0,,
AuroraTec™,RB5056 Clear,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,,,,76.0,2610.0,,
Auroralite™,AP3276,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,1380.0,24.1,1240.0,,
AuroraFlex™,4257D,"Polyvinyl Chloride, Semi-Rigid","PVC, Semi-Rigid",PVC-P,,,,,,,10.0
Unichem,93-1074 C-01,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,35.9,,,,,,
Dugdale PVC,Rigid Purge Compound,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-L,,,,,,,
Colorite Rigid PVC,1118G-WHITE 532,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
Colorite Rigid PVC,2201,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
Colorite Rigid PVC,2401H,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
Colorite Rigid PVC,2600WHT,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
Colorite Rigid PVC,93-1074C-2,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
Boltaron,4350T,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,2130.0,60.0,,,
VINIKA®,D1148A,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
VINIKA®,D7653,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
VINIKA®,T620,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
Small Boss,RPVC06,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
Westlake PVC,3020,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,39.6,,2170.0,66.0,1970.0,,
Westlake PVC,3027,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,41.4,,3100.0,89.6,4790.0,,
Westlake PVC,3217,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,43.4,,2960.0,89.6,2720.0,,
Westlake PVC,3291,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,2770.0,,
Westlake PVC,3843,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,46.0,,2460.0,74.0,3030.0,,
Westlake PVC,5055 White,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,41.4,,2790.0,75.8,2970.0,,
Westlake PVC,6335 Clear 125,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,2960.0,89.6,2760.0,,
Westlake PVC,6509,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,41.4,,2760.0,7.58,2410.0,,
Westlake PVC,7020,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,46.0,,3030.0,90.0,3030.0,,
Westlake PVC,7181,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,42.1,,2830.0,75.8,2480.0,,
Westlake PVC,7255,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,45.5,182.0,2930.0,81.4,2830.0,,
Westlake PVC,7434,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,182.0,3030.0,75.8,3030.0,,
Westlake PVC,7790,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
Westlake PVC,7800,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,46.2,182.0,2960.0,75.2,3030.0,,
Westlake PVC,8105,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,2280.0,68.9,2690.0,,
Westlake PVC,8150,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,2210.0,68.9,2620.0,,
Westlake PVC,8266,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,2620.0,74.5,2830.0,,
Westlake PVC,8420,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,46.0,,3340.0,83.0,2760.0,,
Westlake PVC,9129J Clear,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,46.9,,2410.0,82.0,2480.0,,
Westlake PVC,9175 Blue 90,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,49.6,,,89.6,2900.0,,
Westlake PVC,9175 J Clear 38,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,49.6,,,89.6,2900.0,,
Westlake PVC,9275 J Clear 40,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,47.6,,,89.6,2760.0,,
Westlake PVC,EP-6579,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,34.0,,2620.0,76.0,2130.0,,
Westlake PVC,FG-9209,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,79.3,2690.0,,
Westlake PVC,HHP-190,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,46.2,,2410.0,76.5,2410.0,,
Westlake PVC,MP-6510,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,41.4,,2620.0,75.8,2480.0,,
Westlake PVC,MP-6585,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,2620.0,75.8,2480.0,,
Westlake PVC,SP-6340,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,51.7,,3100.0,75.8,2900.0,,
Westlake PVC,SP-6655,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,2280.0,,
Westlake PVC,UV-6685,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,2140.0,53.8,2280.0,,
Vynaprene,7907,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,27.1,,551.0,40.9,1540.0,,
Tuf-Stif,2802,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,44.8,,4830.0,83.4,4830.0,,
Suprel® SVA,9812,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,2250.0,63.4,2320.0,,
Vinnolit®,E 2169,"Polyvinyl Chloride, Semi-Rigid","PVC, Semi-Rigid",PVC,,,,,,,
Hy-Vin®,VR820,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,40.0,,,,,,
Hy-Vin®,XR79940,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,38.0,,2300.0,55.0,,,
EVICOM™,RC7/025,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,2.8,,
EVICOM™,RC7/748,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,45.0,,,,2800.0,,
EVICOM™,RG7/761,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,2.8,,
EVICOM™,RG7/915,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,2.8,,
EVICOM™,RW7/451,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,2.8,,
INOVYN™,173GB,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
K-Bin Rigid PVC,KB-2007,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,49.0,,3100.0,80.3,3320.0,,
K-Bin Rigid PVC,KB-2009,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,42.9,,2250.0,62.7,2270.0,,
K-Bin Rigid PVC,KB-5034,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,44.8,,2620.0,65.5,2320.0,,
K-Bin Rigid PVC,KB-7471,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,46.0,,,,3030.0,,
K-Bin Rigid PVC,KBD-5030T-5,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,16.4,,1210.0,28.0,772.0,,
K-Bin Rigid PVC,KBD-5037T-13,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,16.4,,1210.0,28.0,772.0,,
Rimtec PVC,3299-2 UV NATURAL,"Polyvinyl Chloride, Semi-Rigid","PVC, Semi-Rigid",PVC,,,,,,,
Rimtec PVC,4314A NAT,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,41.4,,3100.0,,2550.0,,
Rimtec PVC,45005A,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,42.1,,3030.0,,2620.0,,
Rimtec PVC,4509-6,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,41.4,,2410.0,,2410.0,,
Prime,5070 CLR 01,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,41.4,,2550.0,,2690.0,,
Prime,5490,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,42.7,,2900.0,,2550.0,,
Prime,5490 WH 41,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,42.7,,2900.0,,2550.0,,
AuroraTec™,RB 5051 BUV CLEAR,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,,,2620.0,76.0,2690.0,,
AuroraTec™,RB 5051 HI-FLO,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,2340.0,60.0,2070.0,,
AuroraTec™,RB 5052 GUV CLEAR,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,,,2340.0,,2200.0,,
AuroraTec™,RB 5052 UV FDA CLEAR,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,,,2620.0,,,,
AuroraTec™,RB 5055 UV CLEAR,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,,,,76.0,2610.0,,
AuroraTec™,RR 5056 UV CLEAR,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,,,,76.0,2610.0,,
AuroraTec™,RR 7800 AM NATURAL,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,,,2550.0,69.0,2620.0,,
Trovidur®,EC Clad white,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,50.0,,,70.0,2800.0,,
Trovidur®,EPC grey,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,52.0,,,80.0,2800.0,,
Trovidur®,EPC white,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,52.0,,,80.0,2800.0,,
Trovidur®,ET transparent,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,70.0,,,80.0,3200.0,,
APEX®,RD 12A-021D,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
Weatherguard®,WG 1400 LG,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,44.5,,3280.0,72.9,3010.0,,24.0
Weatherguard®,WG 1460 HG,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,46.4,,3030.0,74.2,2830.0,,44.0
Sylvin,2904-95C White 1438,"Polyvinyl Chloride, Semi-Rigid","PVC, Semi-Rigid",PVC,,177.0,,,,,
Sylvin,6046 Black,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,177.0,,,,,
Sylvin,6046 Natural,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,177.0,,,,,
Sylvin,7608-65D Clear 8442,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,177.0,,,,,
Sylvin,8321-65D Natural,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,177.0,,,,,
Sylvin,8384-65DUV Natural,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,177.0,,,,,
Sylvin,8384-70DUV Natural,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,177.0,,,,,
Sylvin,8394-86C Natural,"Polyvinyl Chloride, Semi-Rigid","PVC, Semi-Rigid",PVC,,182.0,,,16.2,,
Sylvin,8394-90C Natural,"Polyvinyl Chloride, Semi-Rigid","PVC, Semi-Rigid",PVC,,182.0,,,18.1,,
Sylvin,86051-65DFU Clear,"Polyvinyl Chloride, Semi-Rigid","PVC, Semi-Rigid",PVC,,177.0,,,,,
Sylvin,8773-60D Brown 7373,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,177.0,,,,,
Sylvin,8773-60D Brown 7384,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,177.0,,,,,
Sylvin,8773-60D Grey 9509,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,177.0,,,,,
Sylvin,8839-60D Black,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,177.0,,,,,
Sylvin,8858-70D Natural,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,177.0,,,,,
Vital-Line,SHE0107,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-P,50.0,,2490.0,,,,
Vital-Line,SMM3707,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-P,35.0,,,,,,
Sinvicomp,DBS2605,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,47.1,,,,,,
Sinvicomp,DBS3030,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,39.2,,,,,,
Sinvicomp,DBS3510/3,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,39.2,,,,,,
Sinvicomp,DBS3603,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
Sinvicomp,DBS3704,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,3.45,,,,,,
Sinvicomp,SBB3704UV,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,48.0,,,,,,
Sinvicomp,SBB4710,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,43.1,,,,,,
Sinvicomp,SBF3715,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,30.0,,,,,,
Sinvicomp,SBF3742,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,46.0,,,,,,
Sinvicomp,SBF3744,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,48.0,,,,,,
Sinvicomp,SGN4029,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,17.7,,,,,,
Sinvicomp,SIC3704AUV,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,35.0,,,,,,
Sinvicomp,SRF3705Z,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,49.0,,,,,,
Sinvicomp,SRF3715,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,45.1,,,,,,
Sinvicomp,SRF3812,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,48.0,,2600.0,79.5,2700.0,,6.0
Sinvicomp,SRF6603,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,43.0,,,,,,15.0
Sinvicomp,SRF9702/C,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,57.9,,,,,,17.0
Sinvicomp,SRP3605A,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,45.0,,,,,,
Sinvicomp,SRP3606A,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,43.0,,,,,,
Sinvicomp,SRP3613A,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,45.0,,,,,,
APEX®,02-A0332B1-92,"Polyvinyl Chloride, Semi-Rigid","PVC, Semi-Rigid",PVC,,,,,,,
APEX®,14-A6626A-100 UV,"Polyvinyl Chloride, Semi-Rigid","PVC, Semi-Rigid",PVC,,,,,,,
APEX®,14-N6489B-81,"Polyvinyl Chloride, Semi-Rigid","PVC, Semi-Rigid",PVC,,,,,,,
APEX®,1545-90-N-00,"Polyvinyl Chloride, Semi-Rigid","PVC, Semi-Rigid",PVC,,,,,,,
APEX®,2334A4-95A1,"Polyvinyl Chloride, Semi-Rigid","PVC, Semi-Rigid",PVC,,,,,,,
APEX®,60001-L,"Polyvinyl Chloride, Semi-Rigid","PVC, Semi-Rigid",PVC,,,,,,,
APEX®,60003,"Polyvinyl Chloride, Semi-Rigid","PVC, Semi-Rigid",PVC,,,,,,,
APEX®,80873,"Polyvinyl Chloride, Semi-Rigid","PVC, Semi-Rigid",PVC,,,,,,,
APEX®,RE 8003,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,45.0,,2680.0,,2380.0,,
APEX®,RE 8102A NT,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,2560.0,,
APEX®,RE 8114 UV NT,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,2480.0,,
APEX®,RM 8101R-NT,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,2310.0,,
APEX®,RM 8102 NT,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,2560.0,,
Hoffman PVC,117-110,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,3030.0,90.3,2900.0,,
Hoffman PVC,V7-47,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,2900.0,68.9,2830.0,,
