Product_Name,Grade,Generic_Polymer_Type,Generic_Polymer_Symbol,Density_g/cm^3,Polymer_Code,Tensile_Strength_at_Yield_MPa,Melting_Temperature_°C,Flexural_Modulus_MPa,Flexural_Strength_MPa,Tensile_Modulus_MPa,Tensile_Strength_at_Break_MPa,Tensile_Elongation_at_Yield_%_strain,Tensile_Elongation_at_Break_%_strain,Izod_Notched_Impact_23°C_kJ/m^2,Hardness_Rockwell_R,Hardness_Shore_D
PLUSTEK,PA340S6NT,Polyamide 66,Nylon 66,1.36,PA66-GB30,,,,,4350.0,,4.0,,3.6,,
PLUSTEK,PA4100BL29,Polyamide 66,Nylon 66,1.2,PA66-I,,,,,2750.0,,6.0,,5.5,,
PLUSTEK,PA4804G2NT,Polyamide 66,Nylon 66,1.32,PA66-I-GF10-L,,,,,4450.0,,,3.7,9.8,,
PLUSTEK,PA517NT,Polyamide 66/6 Copolymer,Nylon 66/6,1.18,PA66/6-FR,,,,,3570.0,,3.9,4.0,3.7,,
PLUSTEK,PA7003G6OR16,Polyamide 66,Nylon 66,1.33,PA66-GF30,,,,,9500.0,,,3.0,13.0,,
PLUSTEK,PA802GR24,Polyamide 66,Nylon 66,1.12,PA66-I,,,,,2800.0,,6.0,,11.0,,
PLUSTEK,PA833G5GR310,Polyamide 66,Nylon 66,1.27,PA66-I-GF25,,,,,7500.0,,,3.5,17.0,,
PLUSTEK,PA8401G3BK10,Polyamide 66,Nylon 66,1.19,PA66-I-GF15,,,,,5100.0,,,4.0,18.0,,
PLUSTEK,PA840G6NT,Polyamide 66,Nylon 66,1.31,PA66-I-GF30,,,,,,,,4.7,23.0,,
PLUSTEK,PA860NT,Polyamide 66,Nylon 66,1.06,PA66-I,,,,,1700.0,,5.0,20.0,86.0,,
PLUSTEK,PA880NT,Polyamide 66,Nylon 66,1.06,PA66-I,,,,,1650.0,,5.0,,88.0,,
PLUSTEK,PA881NT,Polyamide 66,Nylon 66,1.09,PA66-I,,,1700.0,65.0,1970.0,,9.0,,70.0,,
PLUSTEK,PB145BK10,Polyamide 6,Nylon 6,1.13,PA6,,,,,3100.0,,3.9,,4.0,,
PLUSTEK,PB145NT,Polyamide 6,Nylon 6,1.13,PA6,,,,,3300.0,,3.8,,3.9,,
PLUSTEK,PB2001NT,Polyamide 6,Nylon 6,1.13,PA6,,,,,2600.0,,4.2,,5.5,,
PLUSTEK,PB202G33BK39,Polyamide 6,Nylon 6,1.38,PA6-GF35,,,8000.0,200.0,10100.0,,,3.2,18.0,,
PLUSTEK,PB300G3BK23,Polyamide 6,Nylon 6,1.23,PA6-GF15,,,,,5550.0,,,3.5,5.5,,
PLUSTEK,PB300G3NT,Polyamide 6,Nylon 6,1.23,PA6-GF15,,,,,6200.0,,,3.0,6.5,,
PLUSTEK,PB300G4NT,Polyamide 6,Nylon 6,1.27,PA6-GF20,,,,,6770.0,,,3.9,9.0,,
PLUSTEK,PB300G6BK10,Polyamide 6,Nylon 6,1.35,PA6-GF30,,,,,9900.0,,,2.9,11.0,,
PLUSTEK,PB300G6BK13,Polyamide 6,Nylon 6,1.36,PA6-GF30,,,,,9650.0,,,2.8,14.0,,
PLUSTEK,PB300G6BL42,Polyamide 6,Nylon 6,1.35,PA6-GF30,,,,,9500.0,,,2.5,6.7,,
PLUSTEK,PB302G50BK39P,Polyamide 6,Nylon 6,1.55,PA6-GF50,,,15500.0,320.0,16700.0,,,2.3,17.0,,
PLUSTEK,PB302G50GN96,Polyamide 6,Nylon 6,1.56,PA6-GF50,,,,,15800.0,,,1.8,10.0,,
PLUSTEK,PB305G33BK43,Polyamide 6,Nylon 6,1.38,PA6-GF35,,,,,9900.0,,,2.8,16.0,,
PLUSTEK,PB306G6BL151,Polyamide 6,Nylon 6,1.37,PA6-GF30,,,,,9700.0,,,3.2,13.0,,
PLUSTEK,PB3102G50NT,Polyamide 6,Nylon 6,1.55,PA6-GF50,,,,,16500.0,,,3.0,21.0,,
PLUSTEK,PB318G9BK28,Polyamide 6,Nylon 6,1.44,PA6-GF45,,,,,14300.0,,,2.4,17.0,,
PLUSTEK,PB319G50OR16,Polyamide 6,Nylon 6,1.55,PA6-GF50,,,,,15500.0,,,2.6,20.0,,
PLUSTEK,PB322G3NT,Polyamide 6,Nylon 6,1.23,PA6-GF15,,,,,5550.0,,,2.8,6.2,,
PLUSTEK,PB337G6BK10-1,Polyamide 6,Nylon 6,1.36,PA6-GF30,,,,,8750.0,,,3.4,18.0,,
PLUSTEK,PB341S50NT,Polyamide 6,Nylon 6,1.53,PA6-GB50,,,4500.0,95.0,4600.0,,,7.0,6.0,,
PLUSTEK,PB3725G6BK11,Polyamide 6,Nylon 6,1.42,PA6-GF30-FR,,,,,9500.0,,,2.6,13.0,,
PLUSTEK,PB507BK10,Polyamide 6,Nylon 6,1.17,PA6-X-FR,,,,,3430.0,,3.5,,3.8,,
PLUSTEK,PB7004G33PI21,Polyamide 6,Nylon 6,1.38,PA6-GF35,,,,,10500.0,,,2.1,8.0,,
PLUSTEK,PB739G6GN120,Polyamide 6,Nylon 6,1.35,PA6-GF30,,,,,8900.0,,,2.7,12.0,,
PLUSTEK,PB825G5BK10,Polyamide 6,Nylon 6,1.28,PA6-I-GF25,,,,,7150.0,,,3.7,22.0,,
PLUSTEK,PB825G6BK10,Polyamide 6,Nylon 6,1.31,PA6-I-GF30,,,,,8550.0,,,3.8,23.0,,
PLUSTEK,PB826G3-BR8Q9RIM,Polyamide 6,Nylon 6,1.21,PA6-I-GF15,,,,,5150.0,,,4.5,,,
PLUSTEK,PB845SI1,Polyamide 6,Nylon 6,1.1,PA6-I,,,,,2200.0,,,13.0,21.0,,
PLUSTEK,PD106GR426,Polyamide 12,Nylon 12,1.01,PA12,,,1520.0,60.5,,,5.5,,4.5,,
PLUSTEK,PD107NT,Polyamide 12,Nylon 12,1.02,PA12,,,630.0,30.0,650.0,,20.0,,6.3,,
PLUSTEK,PD3001J55BK11,Polyamide 12,Nylon 12,1.5,PA12-(GF+GB)55,,,,,11400.0,,,3.8,24.0,,
PLUSTEK,PD3001J55NT,Polyamide 12,Nylon 12,1.5,PA12-(GF+GB)55,,,,,11200.0,,,4.2,23.0,,
PLUSTEK,PD305G6NT,Polyamide 12,Nylon 12,1.23,PA12-GF30,,,,,7400.0,,,4.6,20.0,,
PLUSTEK,PD4802BK10,Polyamide 12,Nylon 12,1.07,PA12-I-L,,,,,950.0,,15.0,,22.0,,
PLUSTEK,RA102BK10,Polyamide 66,Nylon 66,1.14,PA66,,,,,2450.0,,4.1,,5.5,,
PLUSTEK,RA325G5BK10-M,Polyamide 66,Nylon 66,1.35,PA66-GF25-FR,,,,,8650.0,,,2.3,9.0,,
PLUSTEK,RA356M5BK23,Polyamide 66,Nylon 66,1.32,PA66-MD25,,,,,4150.0,,5.6,,,,
PLUSTEK,RA810BK10,Polyamide 66,Nylon 66,1.08,PA66-I,,,,,1750.0,,26.0,,85.0,,
PLUSTEK,RB145BK10,Polyamide 6,Nylon 6,1.13,PA6,,,,,3100.0,,3.8,16.0,5.0,,
Secomid B,BLACK FL,Polyamide 6,Nylon 6,1.14,PA6,80.0,222.0,,,2900.0,,4.5,35.0,5.5,,
Secomid A,BLACK FL KW,Polyamide 66,Nylon 66,1.14,PA66,80.0,260.0,,,3000.0,,4.0,30.0,5.5,,
Polimid B,15 GF NATURAL EM1,Polyamide 6,Nylon 6,1.22,PA6-I-GF15,,222.0,,,5800.0,110.0,,4.5,12.0,,
Polimid B,25 GF 30 BS NATURAL EM,Polyamide 6,Nylon 6,1.67,PA6-I-(GF+MD)55,,222.0,,,9700.0,130.0,,2.5,12.0,,
Polimid B,25 GF NATURAL V0HFR KW,Polyamide 6,Nylon 6,1.37,PA6-GF25-FR,,222.0,,,9000.0,125.0,,2.5,7.0,,
Polimid B,30 GF NATURAL KW,Polyamide 6,Nylon 6,1.36,PA6-GF30,,222.0,,,9500.0,180.0,,3.0,15.0,,
Polimid B,40 CM NATURAL KW,Polyamide 6,Nylon 6,1.47,PA6-MD40,75.0,222.0,,,6200.0,80.0,3.0,7.5,5.0,,
Polimid B,40 NATURAL,Polyamide 6,Nylon 6,1.14,PA6,85.0,222.0,,,3200.0,,5.0,40.0,7.0,,
Polimid B,50 GF NATURAL,Polyamide 6,Nylon 6,1.57,PA6-GF50,,222.0,,,16000.0,225.0,,2.5,18.0,,
Polimid B,50 GF NATURAL K1,Polyamide 6,Nylon 6,1.57,PA6-GF50,,222.0,,,16000.0,225.0,,2.5,18.0,,
Polimid A,2010 GFB NATURAL,Polyamide 66,Nylon 66,1.35,PA66-(GF+GB)30,,260.0,,,7200.0,105.0,,3.0,7.5,,
Polimid A,25 GF NATURAL V0FK,Polyamide 66,Nylon 66,1.34,PA66-GF25-FR,,260.0,,,8500.0,140.0,,3.0,10.0,,
Polimid A,25 GF TT/1,Polyamide 66,Nylon 66,1.3,PA66-GF25,,260.0,,,7800.0,135.0,3.0,3.5,9.0,,
Polimid A,30 GF NATURAL HWG,Polyamide 66,Nylon 66,1.36,PA66-GF30,,260.0,,,9800.0,185.0,,2.5,12.0,,
Polimid A,40 CM NATURAL KW,Polyamide 66,Nylon 66,1.47,PA66-MD40,,260.0,,,6700.0,85.0,,5.0,5.5,,
Polimid A,50 GF NATURAL,Polyamide 66,Nylon 66,1.57,PA66-GF50,,260.0,,,16500.0,230.0,,2.0,16.0,,
Polimid A,NATURAL EM1,Polyamide 66,Nylon 66,1.12,PA66-I,70.0,260.0,,,2800.0,,5.0,45.0,12.0,,
Polimid A,SG NATURAL,Polyamide 66,Nylon 66,1.14,PA66,85.0,260.0,,,3100.0,,4.5,30.0,5.5,,
Polimid A,SG NATURAL KW,Polyamide 66,Nylon 66,1.14,PA66,85.0,260.0,,,3100.0,,4.5,30.0,5.5,,
Polimid A,SG NATURAL LDM,Polyamide 66,Nylon 66,1.14,PA66,85.0,260.0,,,3300.0,,4.0,30.0,5.5,,
SLOVAMID® 66/6,CF 30,Polyamide 66/6 Copolymer,Nylon 66/6,1.27,PA66/6-CF30,220.0,,18000.0,330.0,19500.0,,2.0,,,,
SLOVAMID® 66/6,HI/1 TS,Polyamide 66/6 Copolymer,Nylon 66/6,1.09,PA66/6-I,55.0,,2020.0,70.0,2150.0,,24.0,,,,
